pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dx	no_sites	count_diffs	count_comparisons	count_missing
Female	Male	OZ251426.1	15000001	15050000	0.0015797406045186	36161	914	578576	0
Female	Male	OZ251426.1	15050001	15100000	0.0019143869076697	40940	1254	655040	0
Female	Male	OZ251426.1	15100001	15150000	0.0022937096663068	43543	1598	696688	0
Female	Male	OZ251426.1	15150001	15200000	0.0022604869077852	45676	1652	730816	0
Female	Male	OZ251426.1	15200001	15250000	0.0014543547852963	45295	1054	724720	0
Female	Male	OZ251426.1	15250001	15300000	0.0023163198959687	46140	1710	738240	0
Female	Male	OZ251426.1	15300001	15350000	0.0020397905269556	42774	1396	684384	0
Female	Male	OZ251426.1	15350001	15400000	0.0029205772103379	35481	1658	567696	0
Female	Male	OZ251426.1	15400001	15450000	0.0023036262768161	41999	1548	671984	0
Female	Male	OZ251426.1	15450001	15500000	0.0029625259701951	38987	1848	623792	0
Female	Male	OZ251426.1	15500001	15550000	0.0021164764742256	44475	1506	711560	40
Female	Male	OZ251426.1	15550001	15600000	0.0017899835632813	40154	1150	642464	0
Female	Male	OZ251426.1	15600001	15650000	0.0015521636887101	45501	1130	728016	0
Female	Male	OZ251426.1	15650001	15700000	0.001594573807882	37706	962	603296	0
Female	Male	OZ251426.1	15700001	15750000	0.0024455326341135	43191	1690	691056	0
Female	Male	OZ251426.1	15750001	15800000	0.0016279789538842	40396	1052	646200	136
Female	Male	OZ251426.1	15800001	15850000	0.0016996433912343	43465	1182	695440	0
Female	Male	OZ251426.1	15850001	15900000	0.001613968551583	46934	1212	750944	0
Female	Male	OZ251426.1	15900001	15950000	0.0026950957997296	42902	1850	686432	0
Female	Male	OZ251426.1	15950001	16000000	0.0024630808540123	46182	1820	738912	0
Female	Male	OZ251426.1	16000001	16050000	0.0034129597276351	44646	2438	714336	0
Female	Male	OZ251426.1	16050001	16100000	0.0022322422623023	44910	1604	718560	0
Female	Male	OZ251426.1	16100001	16150000	0.0004371926403255	47176	330	754816	0
Female	Male	OZ251426.1	16150001	16200000	0.0030242908143573	41456	2006	663296	0
Female	Male	OZ251426.1	16200001	16250000	0.0025193018188707	42224	1702	675584	0
Female	Male	OZ251426.1	16250001	16300000	0.0015166406832508	44259	1074	708144	0
Female	Male	OZ251426.1	16300001	16350000	0.0030224525043177	41688	2016	667008	0
Female	Male	OZ251426.1	16350001	16400000	0.0048794451317417	37991	2966	607856	0
Female	Male	OZ251426.1	16400001	16450000	0.0045333141308474	38196	2770	611032	104
Female	Male	OZ251426.1	16450001	16500000	0.0042494436848172	37299	2536	596784	0
Female	Male	OZ251426.1	16500001	16550000	0.0020284851100561	46340	1504	741440	0
Female	Male	OZ251426.1	16550001	16600000	0.0034168886280529	44302	2422	708832	0
Female	Male	OZ251426.1	16600001	16650000	0.0043801307388263	39468	2766	631488	0
Female	Male	OZ251426.1	16650001	16700000	0.003845800615328	43554	2680	696864	0
Female	Male	OZ251426.1	16700001	16750000	0.0054580556691606	41567	3630	665072	0
Female	Male	OZ251426.1	16750001	16800000	0.0035360471394699	42597	2410	681552	0
Female	Male	OZ251426.1	16800001	16850000	0.0037525253962382	35143	2110	562288	0
Female	Male	OZ251426.1	16850001	16900000	0.0037260899116419	41196	2456	659136	0
Female	Male	OZ251426.1	16900001	16950000	0.0039246070328958	24684	1550	394944	0
Female	Male	OZ251426.1	16950001	17000000	0.0044140644705644	39646	2800	634336	0
Female	Male	OZ251426.1	17000001	17050000	0.0019559013123822	45385	1420	726008	152
Female	Male	OZ251426.1	17050001	17100000	0.0014520133865918	46315	1076	741040	0
Female	Male	OZ251426.1	17100001	17150000	0.0024917563151847	33511	1336	536168	8
Female	Male	OZ251426.1	17150001	17200000	0.0043522423369677	38888	2708	622208	0
Female	Male	OZ251426.1	17200001	17250000	0.0031087921014809	40008	1990	640120	8
Female	Male	OZ251426.1	17250001	17300000	0.0057435517382846	37803	3472	604504	344
Female	Male	OZ251426.1	17300001	17350000	0.0027233551277947	43742	1906	699872	0
Female	Male	OZ251426.1	17350001	17400000	0.0023639571489523	43372	1640	693752	200
Female	Male	OZ251426.1	17400001	17450000	0.0041566925273267	34673	2306	554768	0
Female	Male	OZ251426.1	17450001	17500000	0.0029876449390826	40793	1950	652688	0
Female	Male	OZ251426.1	17500001	17550000	0.0032361238492169	43081	2230	689096	200
Female	Male	OZ251426.1	17550001	17600000	0.0026850389753615	39897	1714	638352	0
Female	Male	OZ251426.1	17600001	17650000	0.0025494042252491	41039	1674	656624	0
Female	Male	OZ251426.1	17650001	17700000	0.0022744274053376	45451	1654	727216	0
Female	Male	OZ251426.1	17700001	17750000	0.002963923924918	40280	1910	644416	64
Female	Male	OZ251426.1	17750001	17800000	0.004215698952541	38665	2608	618640	0
Female	Male	OZ251426.1	17800001	17850000	0.0036369719575211	40389	2348	645592	632
Female	Male	OZ251426.1	17850001	17900000	0.0050941908123553	38672	3152	618744	8
Female	Male	OZ251426.1	17900001	17950000	0.004430684041248	30159	2138	482544	0
Female	Male	OZ251426.1	17950001	18000000	0.0040725787521712	42602	2776	681632	0
Female	Male	OZ251426.1	18000001	18050000	0.0043535666092783	42982	2994	687712	0
Female	Male	OZ251426.1	18050001	18100000	0.0034300552943	38702	2124	619232	0
Female	Male	OZ251426.1	18100001	18150000	0.0030867068924271	37645	1858	601936	384
Female	Male	OZ251426.1	18150001	18200000	0.0035587074620746	39024	2222	624384	0
Female	Male	OZ251426.1	18200001	18250000	0.0040119458837075	41688	2676	667008	0
Female	Male	OZ251426.1	18250001	18300000	0.0040053776764472	40352	2586	645632	0
Female	Male	OZ251426.1	18300001	18350000	0.0014164471076499	42889	972	686224	0
Female	Male	OZ251426.1	18350001	18400000	0.0007875251004016	39840	502	637440	0
Female	Male	OZ251426.1	18400001	18450000	0.0045107510127765	32090	2316	513440	0
Female	Male	OZ251426.1	18450001	18500000	0.0032052545155993	38065	1952	609000	40
Female	Male	OZ251426.1	18500001	18550000	0.0025405189245136	42511	1728	680176	0
Female	Male	OZ251426.1	18550001	18600000	0.0020074220360684	46079	1480	737264	0
Female	Male	OZ251426.1	18600001	18650000	0.0025487264797787	44483	1814	711728	0
Female	Male	OZ251426.1	18650001	18700000	0.0022481095442468	44037	1584	704592	0
Female	Male	OZ251426.1	18700001	18750000	0.0020584486980858	40018	1318	640288	0
Female	Male	OZ251426.1	18750001	18800000	0.0033420505490221	30806	1646	492512	384
Female	Male	OZ251426.1	18800001	18850000	0.0015077340039799	40956	988	655288	8
Female	Male	OZ251426.1	18850001	18900000	0.003240555254413	42431	2200	678896	0
Female	Male	OZ251426.1	18900001	18950000	0.0036947109758951	42829	2526	683680	1584
Female	Male	OZ251426.1	18950001	19000000	0.0044649021864211	43450	3104	695200	0
Female	Male	OZ251426.1	19000001	19050000	0.0047411902758187	42186	3200	674936	40
Female	Male	OZ251426.1	19050001	19100000	0.0042734290675301	42618	2914	681888	0
Female	Male	OZ251426.1	19100001	19150000	0.0055802984917757	38064	3398	608928	96
Female	Male	OZ251426.1	19150001	19200000	0.0043645875539242	41957	2930	671312	0
Female	Male	OZ251426.1	19200001	19250000	0.0052751320256506	42416	3580	678656	0
Female	Male	OZ251426.1	19250001	19300000	0.0037570628858428	38228	2298	611648	0
Female	Male	OZ251426.1	19300001	19350000	0.003947675187932	39744	2506	634804	1100
Female	Male	OZ251426.1	19350001	19400000	0.0051826196473551	39700	3292	635200	0
Female	Male	OZ251426.1	19400001	19450000	0.0051031728422453	31549	2576	504784	0
Female	Male	OZ251426.1	19450001	19500000	0.006089201330144	34282	3340	548512	0
Female	Male	OZ251426.1	19500001	19550000	0.0043908578620669	34959	2456	559344	0
Female	Male	OZ251426.1	19550001	19600000	0.0045500994255413	36238	2636	579328	480
Female	Male	OZ251426.1	19600001	19650000	0.0054458081858294	39434	3436	630944	0
Female	Male	OZ251426.1	19650001	19700000	0.006095103112891	38453	3750	615248	0
Female	Male	OZ251426.1	19700001	19750000	0.0048242989637446	36767	2838	588272	0
Female	Male	OZ251426.1	19750001	19800000	0.0032717678100263	37900	1984	606400	0
Female	Male	OZ251426.1	19800001	19850000	0.0046702777177436	37127	2766	592256	1776
Female	Male	OZ251426.1	19850001	19900000	0.005700346808841	38638	3524	618208	0
Female	Male	OZ251426.1	19900001	19950000	0.0043115616578981	38965	2688	623440	0
Female	Male	OZ251426.1	19950001	20000000	0.0047284670706155	35318	2672	565088	0
Female	Male	OZ251426.1	20000001	20050000	0.0048827879367155	39770	3106	636112	208
Female	Male	OZ251426.1	20050001	20100000	0.0045952098418618	41293	3036	660688	0
Female	Male	OZ251426.1	20100001	20150000	0.0053294829773736	37844	3226	605312	192
Female	Male	OZ251426.1	20150001	20200000	0.0022352173597854	41383	1480	662128	0
Female	Male	OZ251426.1	20200001	20250000	0.0037377902690748	43408	2596	694528	0
Female	Male	OZ251426.1	20250001	20300000	0.004479171700575	41386	2966	662176	0
Female	Male	OZ251426.1	20300001	20350000	0.0044829818015685	39413	2826	630384	224
Female	Male	OZ251426.1	20350001	20400000	0.0045076469009927	37270	2688	596320	0
Female	Male	OZ251426.1	20400001	20450000	0.0033778991417831	42297	2286	676752	0
Female	Male	OZ251426.1	20450001	20500000	0.0026738289230177	41607	1780	665712	0
Female	Male	OZ251426.1	20500001	20550000	0.0036696648946269	42136	2474	674176	0
Female	Male	OZ251426.1	20550001	20600000	0.0061090453971031	41148	4022	658368	0
Female	Male	OZ251426.1	20600001	20650000	0.0037053337774182	42055	2492	672544	336
Female	Male	OZ251426.1	20650001	20700000	0.0025425462773511	41549	1690	664688	96
Female	Male	OZ251426.1	20700001	20750000	0.002155225957119	40253	1388	644016	32
Female	Male	OZ251426.1	20750001	20800000	0.0022176061082416	44530	1580	712480	0
Female	Male	OZ251426.1	20800001	20850000	0.0017580050858892	38538	1084	616608	0
Female	Male	OZ251426.1	20850001	20900000	0.0017979731938542	36708	1056	587328	0
Female	Male	OZ251426.1	20900001	20950000	0.0017955012559945	43790	1258	700640	0
Female	Male	OZ251426.1	20950001	21000000	0.001793339026473	40985	1176	655760	0
Female	Male	OZ251426.1	21000001	21050000	0.0012017883955984	44621	858	713936	0
Female	Male	OZ251426.1	21050001	21100000	0.0022264999884036	43117	1536	689872	0
Female	Male	OZ251426.1	21100001	21150000	0.0028906498703897	43978	2034	703648	0
Female	Male	OZ251426.1	21150001	21200000	0.0015212420711019	40674	990	650784	0
Female	Male	OZ251426.1	21200001	21250000	0.0047015294699879	42433	3192	678928	0
Female	Male	OZ251426.1	21250001	21300000	0.0028732737975335	44679	2054	714864	0
Female	Male	OZ251426.1	21300001	21350000	0.003458852897194	42472	2350	679416	136
Female	Male	OZ251426.1	21350001	21400000	0.0025130817956485	32679	1314	522864	0
Female	Male	OZ251426.1	21400001	21450000	0.0030540077153879	39661	1938	634576	0
Female	Male	OZ251426.1	21450001	21500000	0.0031926202056091	34337	1754	549392	0
Female	Male	OZ251426.1	21500001	21550000	0.003631343492241	35771	2078	572240	96
Female	Male	OZ251426.1	21550001	21600000	0.0024650596230285	38995	1538	623920	0
Female	Male	OZ251426.1	21600001	21650000	0.003367914318767	40196	2166	643128	8
Female	Male	OZ251426.1	21650001	21700000	0.0038305019055616	38753	2372	619240	808
Female	Male	OZ251426.1	21700001	21750000	0.0029825406657948	43587	2080	697392	0
Female	Male	OZ251426.1	21750001	21800000	0.0045668125643666	38840	2838	621440	0
Female	Male	OZ251426.1	21800001	21850000	0.0047853500464719	39816	3048	636944	112
Female	Male	OZ251426.1	21850001	21900000	0.0045545862344167	36385	2648	581392	768
Female	Male	OZ251426.1	21900001	21950000	0.0045526062760409	34321	2500	549136	0
Female	Male	OZ251426.1	21950001	22000000	0.0039157164358052	39233	2456	627216	512
Female	Male	OZ251426.1	22000001	22050000	0.0026493034802997	43502	1844	696032	0
Female	Male	OZ251426.1	22050001	22100000	0.0037384008022646	39632	2356	630216	3896
Female	Male	OZ251426.1	22100001	22150000	0.0035136576069694	44078	2478	705248	0
Female	Male	OZ251426.1	22150001	22200000	0.0046017188301693	38990	2870	623680	160
Female	Male	OZ251426.1	22200001	22250000	0.0038136422577251	40884	2494	653968	176
Female	Male	OZ251426.1	22250001	22300000	0.0040652689379757	40065	2606	641040	0
Female	Male	OZ251426.1	22300001	22350000	0.003846005303947	38843	2390	621424	64
Female	Male	OZ251426.1	22350001	22400000	0.004090765951262	41565	2702	660512	4528
Female	Male	OZ251426.1	22400001	22450000	0.0047626857762862	39631	3020	634096	0
Female	Male	OZ251426.1	22450001	22500000	0.0045964249262089	36276	2666	580016	400
Female	Male	OZ251426.1	22500001	22550000	0.0040570323946956	40876	2636	649736	4280
Female	Male	OZ251426.1	22550001	22600000	0.0038663578852236	44260	2738	708160	0
Female	Male	OZ251426.1	22600001	22650000	0.0040520165849981	34489	2236	551824	0
Female	Male	OZ251426.1	22650001	22700000	0.003358938547486	35800	1924	572800	0
Female	Male	OZ251426.1	22700001	22750000	0.0039912385821948	37551	2398	600816	0
Female	Male	OZ251426.1	22750001	22800000	0.0050041813914591	37069	2968	593104	0
Female	Male	OZ251426.1	22800001	22850000	0.0028796426892336	42596	1960	680640	896
Female	Male	OZ251426.1	22850001	22900000	0.0044722719141323	39693	2840	635024	64
Female	Male	OZ251426.1	22900001	22950000	0.0061620180691249	38076	3754	609216	0
Female	Male	OZ251426.1	22950001	23000000	0.0033867924528301	39750	2154	636000	0
Female	Male	OZ251426.1	23000001	23050000	0.003013104884342	44182	2130	706912	0
Female	Male	OZ251426.1	23050001	23100000	0.0040581421087582	40659	2640	650544	0
Female	Male	OZ251426.1	23100001	23150000	0.003388101093611	38222	2072	611552	0
Female	Male	OZ251426.1	23150001	23200000	0.0051771267636745	36217	3000	579472	0
Female	Male	OZ251426.1	23200001	23250000	0.0051488580750407	39232	3232	627712	0
Female	Male	OZ251426.1	23250001	23300000	0.0050689668774901	38131	3084	608408	1688
Female	Male	OZ251426.1	23300001	23350000	0.0058284640455706	34087	3176	544912	480
Female	Male	OZ251426.1	23350001	23400000	0.0046309753455064	37852	2804	605488	144
Female	Male	OZ251426.1	23400001	23450000	0.0049957874782791	37982	3036	607712	0
Female	Male	OZ251426.1	23450001	23500000	0.0043616377571601	39664	2768	634624	0
Female	Male	OZ251426.1	23500001	23550000	0.0038985802748829	39726	2478	635616	0
Female	Male	OZ251426.1	23550001	23600000	0.0046940150513576	39332	2954	629312	0
Female	Male	OZ251426.1	23600001	23650000	0.0038441554794135	35606	2190	569696	0
Female	Male	OZ251426.1	23650001	23700000	0.004098418927373	35166	2306	562656	0
Female	Male	OZ251426.1	23700001	23750000	0.005814688408545	35630	3312	569592	488
Female	Male	OZ251426.1	23750001	23800000	0.0051824960163554	33301	2758	532176	640
Female	Male	OZ251426.1	23800001	23850000	0.0037581498339279	40645	2444	650320	0
Female	Male	OZ251426.1	23850001	23900000	0.0045922234068517	38947	2860	622792	360
Female	Male	OZ251426.1	23900001	23950000	0.0057131347749913	39100	3574	625576	24
Female	Male	OZ251426.1	23950001	24000000	0.0037160313696881	38381	2282	614096	0
Female	Male	OZ251426.1	24000001	24050000	0.0042531633638869	42439	2888	679024	0
Female	Male	OZ251426.1	24050001	24100000	0.0020914082687338	46440	1554	743040	0
Female	Male	OZ251426.1	24100001	24150000	0.001592838107182	44653	1138	714448	0
Female	Male	OZ251426.1	24150001	24200000	0.0031919329547256	42575	2174	681092	108
Female	Male	OZ251426.1	24200001	24250000	0.0050799724314946	42077	3420	673232	0
Female	Male	OZ251426.1	24250001	24300000	0.0060601441976355	37726	3658	603616	0
Female	Male	OZ251426.1	24300001	24350000	0.0027179985697684	44748	1946	715968	0
Female	Male	OZ251426.1	24350001	24400000	0.0042287542542478	39236	2654	627608	168
Female	Male	OZ251426.1	24400001	24450000	0.0053339517625231	33962	2898	543312	80
Female	Male	OZ251426.1	24450001	24500000	0.0039540749303767	38062	2408	608992	0
Female	Male	OZ251426.1	24500001	24550000	0.0027102782088999	43169	1872	690704	0
Female	Male	OZ251426.1	24550001	24600000	0.0036819070788017	41930	2470	670848	32
Female	Male	OZ251426.1	24600001	24650000	0.0035464717719643	45221	2566	723536	0
Female	Male	OZ251426.1	24650001	24700000	0.0049296681177737	42726	3370	683616	0
Female	Male	OZ251426.1	24700001	24750000	0.0045049544510148	37557	2706	600672	240
Female	Male	OZ251426.1	24750001	24800000	0.0059634495793195	32847	3130	524864	688
Female	Male	OZ251426.1	24800001	24850000	0.0046716306063553	31360	2344	501752	8
Female	Male	OZ251426.1	24850001	24900000	0.0044905373436971	29602	2126	473440	192
Female	Male	OZ251426.1	24900001	24950000	0.0068901964762774	29602	3260	473136	496
Female	Male	OZ251426.1	24950001	25000000	0.0066115124271946	28590	3024	457384	56
Female	Male	OZ251426.1	25000001	25050000	0.007179857636197	28378	3260	454048	0
Female	Male	OZ251426.1	25050001	25100000	0.0075053153791637	35275	4236	564400	0
Female	Male	OZ251426.1	25100001	25150000	0.0081947870040498	32841	4306	525456	0
Female	Male	OZ251426.1	25150001	25200000	0.0057818345271583	34487	3190	551728	64
Female	Male	OZ251426.1	25200001	25250000	0.0068992675435142	31756	3504	507880	216
Female	Male	OZ251426.1	25250001	25300000	0.0067155708760719	35715	3834	570912	528
Female	Male	OZ251426.1	25300001	25350000	0.006381155324964	32385	3306	518088	72
Female	Male	OZ251426.1	25350001	25400000	0.0060129728706027	31687	3048	506904	88
Female	Male	OZ251426.1	25400001	25450000	0.0045060080106809	37609	2700	599200	4176
Female	Male	OZ251426.1	25450001	25500000	0.0071154758394338	39037	4440	623992	600
Female	Male	OZ251426.1	25500001	25550000	0.0073008152494978	25394	2966	406256	48
Female	Male	OZ251426.1	25550001	25600000	0.0083924298769062	34689	4658	555024	0
Female	Male	OZ251426.1	25600001	25650000	0.0067983460388438	37123	4038	593968	0
Female	Male	OZ251426.1	25650001	25700000	0.0049759172687349	35295	2810	564720	0
Female	Male	OZ251426.1	25700001	25750000	0.0071230519170092	31511	3576	502032	2144
Female	Male	OZ251426.1	25750001	25800000	0.008205381039583	35500	4660	567920	80
Female	Male	OZ251426.1	25800001	25850000	0.0063647331404834	36473	3714	583528	40
Female	Male	OZ251426.1	25850001	25900000	0.0060951307670107	36396	3548	582104	232
Female	Male	OZ251426.1	25900001	25950000	0.0062218468468468	39971	3978	639360	176
Female	Male	OZ251426.1	25950001	26000000	0.0080824845398326	33047	4266	527808	944
Female	Male	OZ251426.1	26000001	26050000	0.0077549423454548	33866	4202	541848	8
Female	Male	OZ251426.1	26050001	26100000	0.0063470502247841	36257	3682	580112	0
Female	Male	OZ251426.1	26100001	26150000	0.0055403138681981	35174	3118	562784	0
Female	Male	OZ251426.1	26150001	26200000	0.0065647261115205	20486	2138	325680	2096
Female	Male	OZ251426.1	26200001	26250000	0.0034137104339668	28781	1572	460496	0
Female	Male	OZ251426.1	26250001	26300000	0.0054794391466586	26531	2326	424496	0
Female	Male	OZ251426.1	26300001	26350000	0.004728443308783	19968	1510	319344	144
Female	Male	OZ251426.1	26350001	26400000	0.0024470516012414	14664	574	234568	56
Female	Male	OZ251426.1	26400001	26450000	0.0020001399514834	21436	686	342976	0
Female	Male	OZ251426.1	26450001	26500000	0.002992135852367	31917	1528	510672	0
Female	Male	OZ251426.1	26500001	26550000	0.0024680318340338	28005	1104	447320	760
Female	Male	OZ251426.1	26550001	26600000	0.005686142059495	29309	2660	467804	1140
Female	Male	OZ251426.1	26600001	26650000	0.0053980173587474	23585	2030	376064	1296
Female	Male	OZ251426.1	26650001	26700000	0.0022436642641246	21508	772	344080	48
Female	Male	OZ251426.1	26700001	26750000	0.0030374277939561	20947	1018	335152	0
Female	Male	OZ251426.1	26750001	26800000	0.0049126526285749	24569	1928	392456	648
Female	Male	OZ251426.1	26800001	26850000	0.0044080961560267	26460	1866	423312	48
Female	Male	OZ251426.1	26850001	26900000	0.004942200543295	25306	1994	403464	1480
Female	Male	OZ251426.1	26900001	26950000	0.0060074680197241	27989	2690	447776	560
Female	Male	OZ251426.1	26950001	27000000	0.0046423287284092	30086	2234	481224	152
Female	Male	OZ251426.1	27000001	27050000	0.0047243447539232	24342	1840	389472	0
Female	Male	OZ251426.1	27050001	27100000	0.0042302372822751	23152	1566	370192	240
Female	Male	OZ251426.1	27100001	27150000	0.0051753447944942	18277	1510	291768	664
Female	Male	OZ251426.1	27150001	27200000	0.0058347241055596	19229	1790	306784	880
Female	Male	OZ251426.1	27200001	27250000	0.0065237707274992	20866	2178	333856	0
Female	Male	OZ251426.1	27250001	27300000	0.006541586923101	15939	1668	254984	40
Female	Male	OZ251426.1	27300001	27350000	0.0069602580785079	18521	2054	295104	1232
Female	Male	OZ251426.1	27350001	27400000	0.005630094603439	16834	1514	268912	432
Female	Male	OZ251426.1	27400001	27450000	0.0055409963216715	21323	1886	340372	796
Female	Male	OZ251426.1	27450001	27500000	0.005878415129074	23993	2248	382416	1472
Female	Male	OZ251426.1	27500001	27550000	0.0056689974092542	18036	1628	287176	1400
Female	Male	OZ251426.1	27550001	27600000	0.0056180468191124	20369	1822	324312	1592
Female	Male	OZ251426.1	27600001	27650000	0.0075908124595618	21663	2628	346208	400
Female	Male	OZ251426.1	27650001	27700000	0.005804264450735	21911	2034	350432	144
Female	Male	OZ251426.1	27700001	27750000	0.0038931957169163	21998	1370	351896	72
Female	Male	OZ251426.1	27750001	27800000	0.0053094628072924	23618	2006	377816	72
Female	Male	OZ251426.1	27800001	27850000	0.006688763830599	21101	2244	335488	2128
Female	Male	OZ251426.1	27850001	27900000	0.0033964214516009	20326	1104	325048	168
Female	Male	OZ251426.1	27900001	27950000	0.0046093384759233	17112	1262	273792	0
Female	Male	OZ251426.1	27950001	28000000	0.0049536367803123	14259	1124	226904	1240
Female	Male	OZ251426.1	28000001	28050000	0.0047709071422191	16839	1282	268712	712
Female	Male	OZ251426.1	28050001	28100000	0.0042220170369929	16806	1134	268592	304
Female	Male	OZ251426.1	28100001	28150000	0.0056364063768859	23437	2110	374352	656
Female	Male	OZ251426.1	28150001	28200000	0.0056344004903578	21230	1912	339344	336
Female	Male	OZ251426.1	28200001	28250000	0.0049914903345441	19692	1572	314936	136
Female	Male	OZ251426.1	28250001	28300000	0.0046741976046669	24280	1814	388088	392
Female	Male	OZ251426.1	28300001	28350000	0.0048151619028829	20286	1562	324392	184
Female	Male	OZ251426.1	28350001	28400000	0.0049578010422911	21691	1720	346928	128
Female	Male	OZ251426.1	28400001	28450000	0.0036800408893432	19571	1152	313040	96
Female	Male	OZ251426.1	28450001	28500000	0.00374216384494	11726	702	187592	24
Female	Male	OZ251426.1	28500001	28550000	0.0053402155564212	23103	1974	369648	0
Female	Male	OZ251426.1	28550001	28600000	0.0042408134966489	21642	1468	346160	112
Female	Male	OZ251426.1	28600001	28650000	0.0042224646403851	13292	898	212672	0
Female	Male	OZ251426.1	28650001	28700000	0.0030749669149129	19283	948	308296	232
Female	Male	OZ251426.1	28700001	28750000	0.0043455026157394	17782	1236	284432	80
Female	Male	OZ251426.1	28750001	28800000	0.0047670131753898	16839	1262	264736	4688
Female	Male	OZ251426.1	28800001	28850000	0.0056431819096286	24864	2244	397648	176
Female	Male	OZ251426.1	28850001	28900000	0.0038389409817981	22701	1392	362600	1224
Female	Male	OZ251426.1	28900001	28950000	0.0019536851161456	6977	218	111584	48
Female	Male	OZ251426.1	28950001	29000000	0.0041283744974152	13928	920	222848	0
Female	Male	OZ251426.1	29000001	29050000	0.0053475935828877	11409	976	182512	32
Female	Male	OZ251426.1	29050001	29100000	0.0036967534198814	24390	1442	390072	168
Female	Male	OZ251426.1	29100001	29150000	0.0037628375576317	20511	1234	327944	232
Female	Male	OZ251426.1	29150001	29200000	0.003253378308035	24015	1250	384216	24
Female	Male	OZ251426.1	29200001	29250000	0.0037255806490432	24945	1486	398864	256
Female	Male	OZ251426.1	29250001	29300000	0.0027616832735219	25076	1102	399032	2184
Female	Male	OZ251426.1	29300001	29350000	0.0026152337365152	18354	768	293664	0
Female	Male	OZ251426.1	29350001	29400000	0.0025360610917318	26561	1076	424280	696
Female	Male	OZ251426.1	29400001	29450000	0.0023251352141499	27366	1018	437824	32
Female	Male	OZ251426.1	29450001	29500000	0.0030194737932463	24195	1166	386160	960
Female	Male	OZ251426.1	29500001	29550000	0.0031608023432575	26971	1364	431536	0
Female	Male	OZ251426.1	29550001	29600000	0.0019646815292458	27312	858	436712	280
Female	Male	OZ251426.1	29600001	29650000	0.0049228596551999	18765	1478	300232	8
Female	Male	OZ251426.1	29650001	29700000	0.0079490432666166	19317	2456	308968	104
Female	Male	OZ251426.1	29700001	29750000	0.0054682042531749	21939	1910	349292	1732
Female	Male	OZ251426.1	29750001	29800000	0.0062666072059014	26922	2698	430536	216
Female	Male	OZ251426.1	29800001	29850000	0.0067587822014051	26904	2886	427000	3896
Female	Male	OZ251426.1	29850001	29900000	0.0071247977346278	24720	2818	395520	0
Female	Male	OZ251426.1	29900001	29950000	0.0080595921357919	24661	3168	393072	1504
Female	Male	OZ251426.1	29950001	30000000	0.0076761041093934	28009	3440	448144	0
Female	Male	OZ251426.1	30000001	30050000	0.0078096432116178	28738	3588	459432	376
Female	Male	OZ251426.1	30050001	30100000	0.0084248137719642	28068	3782	448912	176
Female	Male	OZ251426.1	30100001	30150000	0.0059470622108377	25266	2396	402888	1368
Female	Male	OZ251426.1	30150001	30200000	0.0058010745930999	31826	2954	509216	0
Female	Male	OZ251426.1	30200001	30250000	0.00577755311979	28197	2606	451056	96
Female	Male	OZ251426.1	30250001	30300000	0.0063910420405513	26216	2678	419024	432
Female	Male	OZ251426.1	30300001	30350000	0.007169259011188	20215	2312	322488	952
Female	Male	OZ251426.1	30350001	30400000	0.0045127014027323	27341	1974	437432	24
Female	Male	OZ251426.1	30400001	30450000	0.0042390512847186	9613	652	153808	0
Female	Male	OZ251426.1	30450001	30500000	0.003332381224412	21014	1120	336096	128
Female	Male	OZ251426.1	30500001	30550000	0.0048390266269282	30533	2364	488528	0
Female	Male	OZ251426.1	30550001	30600000	0.007344152691144	26773	3146	428368	0
Female	Male	OZ251426.1	30600001	30650000	0.0061231372383702	23727	2324	379544	88
Female	Male	OZ251426.1	30650001	30700000	0.0073212622263623	17283	2012	274816	1712
Female	Male	OZ251426.1	30700001	30750000	0.0085362548875382	12933	1764	206648	280
Female	Male	OZ251426.1	30750001	30800000	0.0049889135254988	254	18	3608	456
Female	Male	OZ251426.1	30800001	30850000	0.0044995610184372	1139	82	18224	0
Female	Male	OZ251426.1	30850001	30900000	0.0054029482433924	19305	1664	307980	900
Female	Male	OZ251426.1	30900001	30950000	0.0051601465270276	21295	1758	340688	32
Female	Male	OZ251426.1	30950001	31000000	0.0050979994842132	27168	2214	434288	912
Female	Male	OZ251426.1	31000001	31050000	0.0059705988673334	20754	1982	331960	104
Female	Male	OZ251426.1	31050001	31100000	0.0052472480465408	17536	1472	280528	48
Female	Male	OZ251426.1	31100001	31150000	0.003524913370773	12597	708	200856	696
Female	Male	OZ251426.1	31150001	31200000	0.0031772804832604	25498	1296	407896	72
Female	Male	OZ251426.1	31200001	31250000	0.0029206536809327	22037	1028	351976	616
Female	Male	OZ251426.1	31250001	31300000	0.003395080111978	16800	912	268624	176
Female	Male	OZ251426.1	31300001	31350000	0.0048791699500919	19077	1486	304560	672
Female	Male	OZ251426.1	31350001	31400000	0.0035694833488951	12852	734	205632	0
Female	Male	OZ251426.1	31400001	31450000	0.0035050307500176	21246	1190	339512	424
Female	Male	OZ251426.1	31450001	31500000	0.0056473257077129	15649	1414	250384	0
Female	Male	OZ251426.1	31500001	31550000	0.0040459965928449	17055	1102	272368	512
Female	Male	OZ251426.1	31550001	31600000	0.0055431636527788	18844	1670	301272	232
Female	Male	OZ251426.1	31600001	31650000	0.0055834864159334	10346	924	165488	48
